transaction_id,expected_status,affected_system
TX011499,MISSING_IN_ACCOUNTING,ACCOUNTING
TX011623,MISSING_IN_ACCOUNTING,ACCOUNTING
TX011845,MISSING_IN_ACCOUNTING,ACCOUNTING
TX011926,MISSING_IN_ACCOUNTING,ACCOUNTING
TX012135,MISSING_IN_ACCOUNTING,ACCOUNTING
TX012159,MISSING_IN_ACCOUNTING,ACCOUNTING
TX012259,MISSING_IN_ACCOUNTING,ACCOUNTING
TX012279,MISSING_IN_ACCOUNTING,ACCOUNTING
TX012475,MISSING_IN_ACCOUNTING,ACCOUNTING
TX012540,MISSING_IN_ACCOUNTING,ACCOUNTING
TX012595,MISSING_IN_ACCOUNTING,ACCOUNTING
TX012624,MISSING_IN_ACCOUNTING,ACCOUNTING
TX012673,MISSING_IN_ACCOUNTING,ACCOUNTING
TX012698,MISSING_IN_ACCOUNTING,ACCOUNTING
TX012892,MISSING_IN_ACCOUNTING,ACCOUNTING
TX012898,MISSING_IN_ACCOUNTING,ACCOUNTING
TX012946,MISSING_IN_ACCOUNTING,ACCOUNTING
TX012988,MISSING_IN_ACCOUNTING,ACCOUNTING
TX013224,MISSING_IN_ACCOUNTING,ACCOUNTING
TX013245,MISSING_IN_ACCOUNTING,ACCOUNTING
TX013569,MISSING_IN_ACCOUNTING,ACCOUNTING
TX013619,MISSING_IN_ACCOUNTING,ACCOUNTING
TX013714,MISSING_IN_ACCOUNTING,ACCOUNTING
TX013755,MISSING_IN_ACCOUNTING,ACCOUNTING
TX013818,MISSING_IN_ACCOUNTING,ACCOUNTING
TX013865,MISSING_IN_ACCOUNTING,ACCOUNTING
TX013866,MISSING_IN_ACCOUNTING,ACCOUNTING
TX013910,MISSING_IN_ACCOUNTING,ACCOUNTING
TX014142,MISSING_IN_ACCOUNTING,ACCOUNTING
TX014173,MISSING_IN_ACCOUNTING,ACCOUNTING
TX014322,MISSING_IN_ACCOUNTING,ACCOUNTING
TX014326,MISSING_IN_ACCOUNTING,ACCOUNTING
TX014465,MISSING_IN_ACCOUNTING,ACCOUNTING
TX014770,MISSING_IN_ACCOUNTING,ACCOUNTING
TX014835,MISSING_IN_ACCOUNTING,ACCOUNTING
TX015050,MISSING_IN_ACCOUNTING,ACCOUNTING
TX015207,MISSING_IN_ACCOUNTING,ACCOUNTING
TX015208,MISSING_IN_ACCOUNTING,ACCOUNTING
TX015238,MISSING_IN_ACCOUNTING,ACCOUNTING
TX015434,MISSING_IN_ACCOUNTING,ACCOUNTING
TX015463,MISSING_IN_ACCOUNTING,ACCOUNTING
TX015489,MISSING_IN_ACCOUNTING,ACCOUNTING
TX015559,MISSING_IN_ACCOUNTING,ACCOUNTING
TX015658,MISSING_IN_ACCOUNTING,ACCOUNTING
TX016305,MISSING_IN_ACCOUNTING,ACCOUNTING
TX016521,MISSING_IN_ACCOUNTING,ACCOUNTING
TX016582,MISSING_IN_ACCOUNTING,ACCOUNTING
TX016593,MISSING_IN_ACCOUNTING,ACCOUNTING
TX016810,MISSING_IN_ACCOUNTING,ACCOUNTING
TX016928,MISSING_IN_ACCOUNTING,ACCOUNTING
TX017114,MISSING_IN_ACCOUNTING,ACCOUNTING
TX017502,MISSING_IN_ACCOUNTING,ACCOUNTING
TX017745,MISSING_IN_ACCOUNTING,ACCOUNTING
TX017885,MISSING_IN_ACCOUNTING,ACCOUNTING
TX018013,MISSING_IN_ACCOUNTING,ACCOUNTING
TX018031,MISSING_IN_ACCOUNTING,ACCOUNTING
TX018051,MISSING_IN_ACCOUNTING,ACCOUNTING
TX018128,MISSING_IN_ACCOUNTING,ACCOUNTING
TX018302,MISSING_IN_ACCOUNTING,ACCOUNTING
TX018551,MISSING_IN_ACCOUNTING,ACCOUNTING
TX018615,MISSING_IN_ACCOUNTING,ACCOUNTING
TX018762,MISSING_IN_ACCOUNTING,ACCOUNTING
TX018841,MISSING_IN_ACCOUNTING,ACCOUNTING
TX018988,MISSING_IN_ACCOUNTING,ACCOUNTING
TX019014,MISSING_IN_ACCOUNTING,ACCOUNTING
TX019115,MISSING_IN_ACCOUNTING,ACCOUNTING
TX019156,MISSING_IN_ACCOUNTING,ACCOUNTING
TX019178,MISSING_IN_ACCOUNTING,ACCOUNTING
TX019235,MISSING_IN_ACCOUNTING,ACCOUNTING
TX019371,MISSING_IN_ACCOUNTING,ACCOUNTING
TX019393,MISSING_IN_ACCOUNTING,ACCOUNTING
TX019404,MISSING_IN_ACCOUNTING,ACCOUNTING
TX019409,MISSING_IN_ACCOUNTING,ACCOUNTING
TX019508,MISSING_IN_ACCOUNTING,ACCOUNTING
TX019649,MISSING_IN_ACCOUNTING,ACCOUNTING
TX019680,MISSING_IN_ACCOUNTING,ACCOUNTING
TX019807,MISSING_IN_ACCOUNTING,ACCOUNTING
TX019927,MISSING_IN_ACCOUNTING,ACCOUNTING
TX019930,MISSING_IN_ACCOUNTING,ACCOUNTING
TX020237,MISSING_IN_ACCOUNTING,ACCOUNTING
TX020295,MISSING_IN_ACCOUNTING,ACCOUNTING
TX020352,MISSING_IN_ACCOUNTING,ACCOUNTING
TX020630,MISSING_IN_ACCOUNTING,ACCOUNTING
TX020672,MISSING_IN_ACCOUNTING,ACCOUNTING
TX020694,MISSING_IN_ACCOUNTING,ACCOUNTING
TX020887,MISSING_IN_ACCOUNTING,ACCOUNTING
TX020994,MISSING_IN_ACCOUNTING,ACCOUNTING
TX021233,MISSING_IN_ACCOUNTING,ACCOUNTING
TX021846,MISSING_IN_ACCOUNTING,ACCOUNTING
TX021894,MISSING_IN_ACCOUNTING,ACCOUNTING
TX022245,MISSING_IN_ACCOUNTING,ACCOUNTING
TX022382,MISSING_IN_ACCOUNTING,ACCOUNTING
TX022466,MISSING_IN_ACCOUNTING,ACCOUNTING
TX022467,MISSING_IN_ACCOUNTING,ACCOUNTING
TX022650,MISSING_IN_ACCOUNTING,ACCOUNTING
TX022663,MISSING_IN_ACCOUNTING,ACCOUNTING
TX022751,MISSING_IN_ACCOUNTING,ACCOUNTING
TX022841,MISSING_IN_ACCOUNTING,ACCOUNTING
TX022869,MISSING_IN_ACCOUNTING,ACCOUNTING
TX022870,MISSING_IN_ACCOUNTING,ACCOUNTING
TX022910,MISSING_IN_ACCOUNTING,ACCOUNTING
TX022922,MISSING_IN_ACCOUNTING,ACCOUNTING
TX022963,MISSING_IN_ACCOUNTING,ACCOUNTING
TX023193,MISSING_IN_ACCOUNTING,ACCOUNTING
TX023372,MISSING_IN_ACCOUNTING,ACCOUNTING
TX023438,MISSING_IN_ACCOUNTING,ACCOUNTING
TX023560,MISSING_IN_ACCOUNTING,ACCOUNTING
TX023727,MISSING_IN_ACCOUNTING,ACCOUNTING
TX023776,MISSING_IN_ACCOUNTING,ACCOUNTING
TX023815,MISSING_IN_ACCOUNTING,ACCOUNTING
TX023873,MISSING_IN_ACCOUNTING,ACCOUNTING
TX023909,MISSING_IN_ACCOUNTING,ACCOUNTING
TX023979,MISSING_IN_ACCOUNTING,ACCOUNTING
TX024021,MISSING_IN_ACCOUNTING,ACCOUNTING
TX024050,MISSING_IN_ACCOUNTING,ACCOUNTING
TX024238,MISSING_IN_ACCOUNTING,ACCOUNTING
TX024662,MISSING_IN_ACCOUNTING,ACCOUNTING
TX024693,MISSING_IN_ACCOUNTING,ACCOUNTING
TX024781,MISSING_IN_ACCOUNTING,ACCOUNTING
TX024936,MISSING_IN_ACCOUNTING,ACCOUNTING
TX025032,MISSING_IN_ACCOUNTING,ACCOUNTING
TX025251,MISSING_IN_ACCOUNTING,ACCOUNTING
TX025306,MISSING_IN_ACCOUNTING,ACCOUNTING
TX025380,MISSING_IN_ACCOUNTING,ACCOUNTING
TX025381,MISSING_IN_ACCOUNTING,ACCOUNTING
TX025391,MISSING_IN_ACCOUNTING,ACCOUNTING
TX025434,MISSING_IN_ACCOUNTING,ACCOUNTING
TX025702,MISSING_IN_ACCOUNTING,ACCOUNTING
TX025771,MISSING_IN_ACCOUNTING,ACCOUNTING
TX025830,MISSING_IN_ACCOUNTING,ACCOUNTING
TX025852,MISSING_IN_ACCOUNTING,ACCOUNTING
TX026042,MISSING_IN_ACCOUNTING,ACCOUNTING
TX026059,MISSING_IN_ACCOUNTING,ACCOUNTING
TX026319,MISSING_IN_ACCOUNTING,ACCOUNTING
TX026412,MISSING_IN_ACCOUNTING,ACCOUNTING
TX026454,MISSING_IN_ACCOUNTING,ACCOUNTING
TX026583,MISSING_IN_ACCOUNTING,ACCOUNTING
TX026598,MISSING_IN_ACCOUNTING,ACCOUNTING
TX026748,MISSING_IN_ACCOUNTING,ACCOUNTING
TX026759,MISSING_IN_ACCOUNTING,ACCOUNTING
TX027002,MISSING_IN_ACCOUNTING,ACCOUNTING
TX027044,MISSING_IN_ACCOUNTING,ACCOUNTING
TX027110,MISSING_IN_ACCOUNTING,ACCOUNTING
TX027274,MISSING_IN_ACCOUNTING,ACCOUNTING
TX027498,MISSING_IN_ACCOUNTING,ACCOUNTING
TX027524,MISSING_IN_ACCOUNTING,ACCOUNTING
TX027714,MISSING_IN_ACCOUNTING,ACCOUNTING
TX027775,MISSING_IN_ACCOUNTING,ACCOUNTING
TX027947,MISSING_IN_ACCOUNTING,ACCOUNTING
TX027954,MISSING_IN_ACCOUNTING,ACCOUNTING
TX028109,MISSING_IN_ACCOUNTING,ACCOUNTING
TX028336,MISSING_IN_ACCOUNTING,ACCOUNTING
TX028480,MISSING_IN_ACCOUNTING,ACCOUNTING
TX028753,MISSING_IN_ACCOUNTING,ACCOUNTING
TX028788,MISSING_IN_ACCOUNTING,ACCOUNTING
TX028942,MISSING_IN_ACCOUNTING,ACCOUNTING
TX029200,MISSING_IN_ACCOUNTING,ACCOUNTING
TX029467,MISSING_IN_ACCOUNTING,ACCOUNTING
TX029687,MISSING_IN_ACCOUNTING,ACCOUNTING
TX029876,MISSING_IN_ACCOUNTING,ACCOUNTING
TX030262,MISSING_IN_ACCOUNTING,ACCOUNTING
TX030291,MISSING_IN_ACCOUNTING,ACCOUNTING
TX030522,MISSING_IN_ACCOUNTING,ACCOUNTING
TX030590,MISSING_IN_ACCOUNTING,ACCOUNTING
TX030626,MISSING_IN_ACCOUNTING,ACCOUNTING
TX030758,MISSING_IN_ACCOUNTING,ACCOUNTING
TX030794,MISSING_IN_ACCOUNTING,ACCOUNTING
TX030828,MISSING_IN_ACCOUNTING,ACCOUNTING
TX030925,MISSING_IN_ACCOUNTING,ACCOUNTING
TX031028,MISSING_IN_ACCOUNTING,ACCOUNTING
TX031122,MISSING_IN_ACCOUNTING,ACCOUNTING
TX031215,MISSING_IN_ACCOUNTING,ACCOUNTING
TX031352,MISSING_IN_ACCOUNTING,ACCOUNTING
TX031618,MISSING_IN_ACCOUNTING,ACCOUNTING
TX031717,MISSING_IN_ACCOUNTING,ACCOUNTING
TX031873,MISSING_IN_ACCOUNTING,ACCOUNTING
TX032067,MISSING_IN_ACCOUNTING,ACCOUNTING
TX032275,MISSING_IN_ACCOUNTING,ACCOUNTING
TX032410,MISSING_IN_ACCOUNTING,ACCOUNTING
TX032435,MISSING_IN_ACCOUNTING,ACCOUNTING
TX032487,MISSING_IN_ACCOUNTING,ACCOUNTING
TX033084,MISSING_IN_ACCOUNTING,ACCOUNTING
TX033266,MISSING_IN_ACCOUNTING,ACCOUNTING
TX033324,MISSING_IN_ACCOUNTING,ACCOUNTING
TX033350,MISSING_IN_ACCOUNTING,ACCOUNTING
TX033448,MISSING_IN_ACCOUNTING,ACCOUNTING
TX033460,MISSING_IN_ACCOUNTING,ACCOUNTING
TX033492,MISSING_IN_ACCOUNTING,ACCOUNTING
TX033723,MISSING_IN_ACCOUNTING,ACCOUNTING
TX033767,MISSING_IN_ACCOUNTING,ACCOUNTING
TX033793,MISSING_IN_ACCOUNTING,ACCOUNTING
TX033880,MISSING_IN_ACCOUNTING,ACCOUNTING
TX033988,MISSING_IN_ACCOUNTING,ACCOUNTING
TX034071,MISSING_IN_ACCOUNTING,ACCOUNTING
TX034152,MISSING_IN_ACCOUNTING,ACCOUNTING
TX034178,MISSING_IN_ACCOUNTING,ACCOUNTING
TX034326,MISSING_IN_ACCOUNTING,ACCOUNTING
TX034460,MISSING_IN_ACCOUNTING,ACCOUNTING
TX034498,MISSING_IN_ACCOUNTING,ACCOUNTING
TX034543,MISSING_IN_ACCOUNTING,ACCOUNTING
TX034552,MISSING_IN_ACCOUNTING,ACCOUNTING
TX034720,MISSING_IN_ACCOUNTING,ACCOUNTING
TX034847,MISSING_IN_ACCOUNTING,ACCOUNTING
TX034968,MISSING_IN_ACCOUNTING,ACCOUNTING
TX034969,MISSING_IN_ACCOUNTING,ACCOUNTING
TX035068,MISSING_IN_ACCOUNTING,ACCOUNTING
TX035111,MISSING_IN_ACCOUNTING,ACCOUNTING
TX035118,MISSING_IN_ACCOUNTING,ACCOUNTING
TX035136,MISSING_IN_ACCOUNTING,ACCOUNTING
TX035280,MISSING_IN_ACCOUNTING,ACCOUNTING
TX035305,MISSING_IN_ACCOUNTING,ACCOUNTING
TX035392,MISSING_IN_ACCOUNTING,ACCOUNTING
TX035592,MISSING_IN_ACCOUNTING,ACCOUNTING
TX035617,MISSING_IN_ACCOUNTING,ACCOUNTING
TX035707,MISSING_IN_ACCOUNTING,ACCOUNTING
TX035954,MISSING_IN_ACCOUNTING,ACCOUNTING
TX036003,MISSING_IN_ACCOUNTING,ACCOUNTING
TX036055,MISSING_IN_ACCOUNTING,ACCOUNTING
TX036131,MISSING_IN_ACCOUNTING,ACCOUNTING
TX036270,MISSING_IN_ACCOUNTING,ACCOUNTING
TX036331,MISSING_IN_ACCOUNTING,ACCOUNTING
TX036430,MISSING_IN_ACCOUNTING,ACCOUNTING
TX036496,MISSING_IN_ACCOUNTING,ACCOUNTING
TX036518,MISSING_IN_ACCOUNTING,ACCOUNTING
TX036787,MISSING_IN_ACCOUNTING,ACCOUNTING
TX036804,MISSING_IN_ACCOUNTING,ACCOUNTING
TX036889,MISSING_IN_ACCOUNTING,ACCOUNTING
TX037099,MISSING_IN_ACCOUNTING,ACCOUNTING
TX037188,MISSING_IN_ACCOUNTING,ACCOUNTING
TX037264,MISSING_IN_ACCOUNTING,ACCOUNTING
TX037283,MISSING_IN_ACCOUNTING,ACCOUNTING
TX037457,MISSING_IN_ACCOUNTING,ACCOUNTING
TX037769,MISSING_IN_ACCOUNTING,ACCOUNTING
TX038053,MISSING_IN_ACCOUNTING,ACCOUNTING
TX038078,MISSING_IN_ACCOUNTING,ACCOUNTING
TX038174,MISSING_IN_ACCOUNTING,ACCOUNTING
TX038250,MISSING_IN_ACCOUNTING,ACCOUNTING
TX038266,MISSING_IN_ACCOUNTING,ACCOUNTING
TX038339,MISSING_IN_ACCOUNTING,ACCOUNTING
TX038382,MISSING_IN_ACCOUNTING,ACCOUNTING
TX038383,MISSING_IN_ACCOUNTING,ACCOUNTING
TX038412,MISSING_IN_ACCOUNTING,ACCOUNTING
TX038451,MISSING_IN_ACCOUNTING,ACCOUNTING
TX038551,MISSING_IN_ACCOUNTING,ACCOUNTING
TX038583,MISSING_IN_ACCOUNTING,ACCOUNTING
TX038598,MISSING_IN_ACCOUNTING,ACCOUNTING
TX038961,MISSING_IN_ACCOUNTING,ACCOUNTING
TX039005,MISSING_IN_ACCOUNTING,ACCOUNTING
TX039019,MISSING_IN_ACCOUNTING,ACCOUNTING
TX039022,MISSING_IN_ACCOUNTING,ACCOUNTING
TX039097,MISSING_IN_ACCOUNTING,ACCOUNTING
TX039231,MISSING_IN_ACCOUNTING,ACCOUNTING
TX039351,MISSING_IN_ACCOUNTING,ACCOUNTING
TX039516,MISSING_IN_ACCOUNTING,ACCOUNTING
TX039886,MISSING_IN_ACCOUNTING,ACCOUNTING
TX040052,MISSING_IN_ACCOUNTING,ACCOUNTING
TX040231,MISSING_IN_ACCOUNTING,ACCOUNTING
TX040249,MISSING_IN_ACCOUNTING,ACCOUNTING
TX040275,MISSING_IN_ACCOUNTING,ACCOUNTING
TX040522,MISSING_IN_ACCOUNTING,ACCOUNTING
TX040533,MISSING_IN_ACCOUNTING,ACCOUNTING
TX040605,MISSING_IN_ACCOUNTING,ACCOUNTING
TX040632,MISSING_IN_ACCOUNTING,ACCOUNTING
TX040748,MISSING_IN_ACCOUNTING,ACCOUNTING
TX040841,MISSING_IN_ACCOUNTING,ACCOUNTING
TX040914,MISSING_IN_ACCOUNTING,ACCOUNTING
TX040965,MISSING_IN_ACCOUNTING,ACCOUNTING
TX041022,MISSING_IN_ACCOUNTING,ACCOUNTING
TX041208,MISSING_IN_ACCOUNTING,ACCOUNTING
TX041260,MISSING_IN_ACCOUNTING,ACCOUNTING
TX041287,MISSING_IN_ACCOUNTING,ACCOUNTING
TX041430,MISSING_IN_ACCOUNTING,ACCOUNTING
TX041567,MISSING_IN_ACCOUNTING,ACCOUNTING
TX041656,MISSING_IN_ACCOUNTING,ACCOUNTING
TX041863,MISSING_IN_ACCOUNTING,ACCOUNTING
TX041981,MISSING_IN_ACCOUNTING,ACCOUNTING
TX042039,MISSING_IN_ACCOUNTING,ACCOUNTING
TX042156,MISSING_IN_ACCOUNTING,ACCOUNTING
TX042223,MISSING_IN_ACCOUNTING,ACCOUNTING
TX042286,MISSING_IN_ACCOUNTING,ACCOUNTING
TX042322,MISSING_IN_ACCOUNTING,ACCOUNTING
TX042341,MISSING_IN_ACCOUNTING,ACCOUNTING
TX042371,MISSING_IN_ACCOUNTING,ACCOUNTING
TX042418,MISSING_IN_ACCOUNTING,ACCOUNTING
TX042427,MISSING_IN_ACCOUNTING,ACCOUNTING
TX042635,MISSING_IN_ACCOUNTING,ACCOUNTING
TX042691,MISSING_IN_ACCOUNTING,ACCOUNTING
TX042723,MISSING_IN_ACCOUNTING,ACCOUNTING
TX042798,MISSING_IN_ACCOUNTING,ACCOUNTING
TX042821,MISSING_IN_ACCOUNTING,ACCOUNTING
TX042976,MISSING_IN_ACCOUNTING,ACCOUNTING
TX043289,MISSING_IN_ACCOUNTING,ACCOUNTING
TX043752,MISSING_IN_ACCOUNTING,ACCOUNTING
TX043834,MISSING_IN_ACCOUNTING,ACCOUNTING
TX043836,MISSING_IN_ACCOUNTING,ACCOUNTING
TX043885,MISSING_IN_ACCOUNTING,ACCOUNTING
TX043952,MISSING_IN_ACCOUNTING,ACCOUNTING
TX044007,MISSING_IN_ACCOUNTING,ACCOUNTING
TX044008,MISSING_IN_ACCOUNTING,ACCOUNTING
TX044579,MISSING_IN_ACCOUNTING,ACCOUNTING
TX044599,MISSING_IN_ACCOUNTING,ACCOUNTING
TX044641,MISSING_IN_ACCOUNTING,ACCOUNTING
TX044947,MISSING_IN_ACCOUNTING,ACCOUNTING
TX045377,MISSING_IN_ACCOUNTING,ACCOUNTING
TX045498,MISSING_IN_ACCOUNTING,ACCOUNTING
TX045557,MISSING_IN_ACCOUNTING,ACCOUNTING
TX045591,MISSING_IN_ACCOUNTING,ACCOUNTING
TX045600,MISSING_IN_ACCOUNTING,ACCOUNTING
TX045653,MISSING_IN_ACCOUNTING,ACCOUNTING
TX045677,MISSING_IN_ACCOUNTING,ACCOUNTING
TX045698,MISSING_IN_ACCOUNTING,ACCOUNTING
TX045720,MISSING_IN_ACCOUNTING,ACCOUNTING
TX045793,MISSING_IN_ACCOUNTING,ACCOUNTING
TX046023,MISSING_IN_ACCOUNTING,ACCOUNTING
TX046129,MISSING_IN_ACCOUNTING,ACCOUNTING
TX046184,MISSING_IN_ACCOUNTING,ACCOUNTING
TX046490,MISSING_IN_ACCOUNTING,ACCOUNTING
TX046796,MISSING_IN_ACCOUNTING,ACCOUNTING
TX047148,MISSING_IN_ACCOUNTING,ACCOUNTING
TX047319,MISSING_IN_ACCOUNTING,ACCOUNTING
TX047342,MISSING_IN_ACCOUNTING,ACCOUNTING
TX047361,MISSING_IN_ACCOUNTING,ACCOUNTING
TX047366,MISSING_IN_ACCOUNTING,ACCOUNTING
TX047383,MISSING_IN_ACCOUNTING,ACCOUNTING
TX047460,MISSING_IN_ACCOUNTING,ACCOUNTING
TX047469,MISSING_IN_ACCOUNTING,ACCOUNTING
TX047479,MISSING_IN_ACCOUNTING,ACCOUNTING
TX047562,MISSING_IN_ACCOUNTING,ACCOUNTING
TX047587,MISSING_IN_ACCOUNTING,ACCOUNTING
TX047741,MISSING_IN_ACCOUNTING,ACCOUNTING
TX047875,MISSING_IN_ACCOUNTING,ACCOUNTING
TX047883,MISSING_IN_ACCOUNTING,ACCOUNTING
TX048305,MISSING_IN_ACCOUNTING,ACCOUNTING
TX048403,MISSING_IN_ACCOUNTING,ACCOUNTING
TX048469,MISSING_IN_ACCOUNTING,ACCOUNTING
TX048513,MISSING_IN_ACCOUNTING,ACCOUNTING
TX048577,MISSING_IN_ACCOUNTING,ACCOUNTING
TX048668,MISSING_IN_ACCOUNTING,ACCOUNTING
TX048868,MISSING_IN_ACCOUNTING,ACCOUNTING
TX048881,MISSING_IN_ACCOUNTING,ACCOUNTING
TX048920,MISSING_IN_ACCOUNTING,ACCOUNTING
TX048992,MISSING_IN_ACCOUNTING,ACCOUNTING
TX049010,MISSING_IN_ACCOUNTING,ACCOUNTING
TX049118,MISSING_IN_ACCOUNTING,ACCOUNTING
TX049147,MISSING_IN_ACCOUNTING,ACCOUNTING
TX049235,MISSING_IN_ACCOUNTING,ACCOUNTING
TX049252,MISSING_IN_ACCOUNTING,ACCOUNTING
TX049338,MISSING_IN_ACCOUNTING,ACCOUNTING
TX049690,MISSING_IN_ACCOUNTING,ACCOUNTING
TX049790,MISSING_IN_ACCOUNTING,ACCOUNTING
TX049845,MISSING_IN_ACCOUNTING,ACCOUNTING
TX049853,MISSING_IN_ACCOUNTING,ACCOUNTING
TX000210,MISSING_IN_SOURCE,SOURCE
TX000356,MISSING_IN_SOURCE,SOURCE
TX000435,MISSING_IN_SOURCE,SOURCE
TX000755,MISSING_IN_SOURCE,SOURCE
TX001060,MISSING_IN_SOURCE,SOURCE
TX001107,MISSING_IN_SOURCE,SOURCE
TX001212,MISSING_IN_SOURCE,SOURCE
TX001773,MISSING_IN_SOURCE,SOURCE
TX001785,MISSING_IN_SOURCE,SOURCE
TX001946,MISSING_IN_SOURCE,SOURCE
TX001983,MISSING_IN_SOURCE,SOURCE
TX001992,MISSING_IN_SOURCE,SOURCE
TX002029,MISSING_IN_SOURCE,SOURCE
TX002095,MISSING_IN_SOURCE,SOURCE
TX002104,MISSING_IN_SOURCE,SOURCE
TX002823,MISSING_IN_SOURCE,SOURCE
TX003182,MISSING_IN_SOURCE,SOURCE
TX003202,MISSING_IN_SOURCE,SOURCE
TX003331,MISSING_IN_SOURCE,SOURCE
TX003357,MISSING_IN_SOURCE,SOURCE
TX003445,MISSING_IN_SOURCE,SOURCE
TX003520,MISSING_IN_SOURCE,SOURCE
TX003631,MISSING_IN_SOURCE,SOURCE
TX003683,MISSING_IN_SOURCE,SOURCE
TX003745,MISSING_IN_SOURCE,SOURCE
TX004137,MISSING_IN_SOURCE,SOURCE
TX004165,MISSING_IN_SOURCE,SOURCE
TX004305,MISSING_IN_SOURCE,SOURCE
TX004321,MISSING_IN_SOURCE,SOURCE
TX004405,MISSING_IN_SOURCE,SOURCE
TX004422,MISSING_IN_SOURCE,SOURCE
TX004543,MISSING_IN_SOURCE,SOURCE
TX004588,MISSING_IN_SOURCE,SOURCE
TX004762,MISSING_IN_SOURCE,SOURCE
TX004974,MISSING_IN_SOURCE,SOURCE
TX005033,MISSING_IN_SOURCE,SOURCE
TX005143,MISSING_IN_SOURCE,SOURCE
TX005633,MISSING_IN_SOURCE,SOURCE
TX005658,MISSING_IN_SOURCE,SOURCE
TX005964,MISSING_IN_SOURCE,SOURCE
TX006121,MISSING_IN_SOURCE,SOURCE
TX006188,MISSING_IN_SOURCE,SOURCE
TX006335,MISSING_IN_SOURCE,SOURCE
TX006536,MISSING_IN_SOURCE,SOURCE
TX006649,MISSING_IN_SOURCE,SOURCE
TX006743,MISSING_IN_SOURCE,SOURCE
TX006751,MISSING_IN_SOURCE,SOURCE
TX006810,MISSING_IN_SOURCE,SOURCE
TX006812,MISSING_IN_SOURCE,SOURCE
TX006921,MISSING_IN_SOURCE,SOURCE
TX007567,MISSING_IN_SOURCE,SOURCE
TX007676,MISSING_IN_SOURCE,SOURCE
TX007761,MISSING_IN_SOURCE,SOURCE
TX007773,MISSING_IN_SOURCE,SOURCE
TX007784,MISSING_IN_SOURCE,SOURCE
TX007960,MISSING_IN_SOURCE,SOURCE
TX008125,MISSING_IN_SOURCE,SOURCE
TX008561,MISSING_IN_SOURCE,SOURCE
TX008790,MISSING_IN_SOURCE,SOURCE
TX008932,MISSING_IN_SOURCE,SOURCE
TX008937,MISSING_IN_SOURCE,SOURCE
TX009256,MISSING_IN_SOURCE,SOURCE
TX009406,MISSING_IN_SOURCE,SOURCE
TX009726,MISSING_IN_SOURCE,SOURCE
TX009747,MISSING_IN_SOURCE,SOURCE
TX009795,MISSING_IN_SOURCE,SOURCE
TX010393,MISSING_IN_SOURCE,SOURCE
TX010438,MISSING_IN_SOURCE,SOURCE
TX010555,MISSING_IN_SOURCE,SOURCE
TX010670,MISSING_IN_SOURCE,SOURCE
TX010694,MISSING_IN_SOURCE,SOURCE
TX010700,MISSING_IN_SOURCE,SOURCE
TX010702,MISSING_IN_SOURCE,SOURCE
TX010774,MISSING_IN_SOURCE,SOURCE
TX010784,MISSING_IN_SOURCE,SOURCE
TX010814,MISSING_IN_SOURCE,SOURCE
TX010860,MISSING_IN_SOURCE,SOURCE
TX011033,MISSING_IN_SOURCE,SOURCE
TX011078,MISSING_IN_SOURCE,SOURCE
TX011099,MISSING_IN_SOURCE,SOURCE
TX011216,MISSING_IN_SOURCE,SOURCE
TX011270,MISSING_IN_SOURCE,SOURCE
TX011447,MISSING_IN_SOURCE,SOURCE
TX011633,MISSING_IN_SOURCE,SOURCE
TX012119,MISSING_IN_SOURCE,SOURCE
TX012123,MISSING_IN_SOURCE,SOURCE
TX012349,MISSING_IN_SOURCE,SOURCE
TX012603,MISSING_IN_SOURCE,SOURCE
TX012679,MISSING_IN_SOURCE,SOURCE
TX012730,MISSING_IN_SOURCE,SOURCE
TX012857,MISSING_IN_SOURCE,SOURCE
TX012885,MISSING_IN_SOURCE,SOURCE
TX012990,MISSING_IN_SOURCE,SOURCE
TX013210,MISSING_IN_SOURCE,SOURCE
TX013322,MISSING_IN_SOURCE,SOURCE
TX013337,MISSING_IN_SOURCE,SOURCE
TX013374,MISSING_IN_SOURCE,SOURCE
TX013698,MISSING_IN_SOURCE,SOURCE
TX013771,MISSING_IN_SOURCE,SOURCE
TX013890,MISSING_IN_SOURCE,SOURCE
TX013907,MISSING_IN_SOURCE,SOURCE
TX014160,MISSING_IN_SOURCE,SOURCE
TX014290,MISSING_IN_SOURCE,SOURCE
TX014291,MISSING_IN_SOURCE,SOURCE
TX014382,MISSING_IN_SOURCE,SOURCE
TX014418,MISSING_IN_SOURCE,SOURCE
TX014438,MISSING_IN_SOURCE,SOURCE
TX014504,MISSING_IN_SOURCE,SOURCE
TX014699,MISSING_IN_SOURCE,SOURCE
TX014843,MISSING_IN_SOURCE,SOURCE
TX014932,MISSING_IN_SOURCE,SOURCE
TX015153,MISSING_IN_SOURCE,SOURCE
TX015542,MISSING_IN_SOURCE,SOURCE
TX015620,MISSING_IN_SOURCE,SOURCE
TX015832,MISSING_IN_SOURCE,SOURCE
TX015870,MISSING_IN_SOURCE,SOURCE
TX016051,MISSING_IN_SOURCE,SOURCE
TX016060,MISSING_IN_SOURCE,SOURCE
TX016097,MISSING_IN_SOURCE,SOURCE
TX016342,MISSING_IN_SOURCE,SOURCE
TX016485,MISSING_IN_SOURCE,SOURCE
TX016625,MISSING_IN_SOURCE,SOURCE
